ID TIME %RAM %CPU
1 1234.137 60.9 17.7
1 1240.168 61.0 20.7
1 1246.133 61.0 15.8
1 1251.134 61.0 17.0
1 1256.171 61.0 17.3
1 1263.164 61.0 17.0
1 1270.19 61.0 16.7
1 1277.132 60.9 18.6
1 1282.143 61.0 17.9
1 1288.129 61.0 17.6
1 1294.152 61.0 18.4
1 1301.168 61.0 18.2
1 1309.141 61.1 17.2
1 1314.197 61.0 14.2
1 1321.148 61.1 15.4
1 1328.146 61.1 17.0
1 1333.165 61.1 18.1
1 1343.17 61.3 18.4
1 1350.187 61.2 18.0
1 1356.149 61.2 16.9
1 1363.14 61.2 18.3
1 1369.174 61.3 17.5
1 1377.15 61.3 17.8
1 1382.198 61.3 16.6
1 1388.15 61.3 17.6
1 1394.18 61.4 18.6
1 1400.145 61.5 17.8
1 1405.175 61.6 17.8
1 1412.15 61.6 16.1
1 1420.192 61.5 18.5
1 1426.148 61.7 19.5
1 1431.19 61.5 13.4
1 1438.144 61.5 17.5
1 1444.145 61.6 18.9
1 1449.166 61.6 18.3
1 1455.153 61.6 17.7
1 1461.169 61.6 17.0
1 1467.19 61.6 18.0
1 1473.151 61.7 18.6
1 1478.165 61.6 16.0
1 1483.194 61.7 17.9
