ID TIME %RAM %CPU
1 1377.195 38.9 12.1
1 1384.156 39.0 9.3
1 1391.198 39.0 9.5
1 1399.149 39.0 10.0
1 1404.158 39.0 9.5
1 1411.154 39.2 10.6
1 1417.194 39.0 9.3
1 1423.169 39.0 8.2
1 1429.191 39.0 8.4
1 1435.17 39.2 10.3
1 1443.154 39.2 9.2
1 1450.169 39.2 7.2
1 1455.2 39.2 7.9
1 1462.199 39.2 8.3
1 1469.153 39.2 13.6
1 1475.163 39.2 8.4
1 1480.186 39.2 13.5
1 1486.183 39.2 8.0
1 1491.191 39.2 7.5
1 1496.203 39.2 8.6
1 1503.191 39.2 8.3
1 1510.165 39.2 7.6
1 1516.162 39.3 5.6
1 1522.186 39.3 9.1
1 1529.174 39.3 8.1
1 1537.185 39.3 9.6
1 1543.177 39.3 8.8
1 1549.17 39.3 7.5
1 1554.176 39.3 7.8
1 1559.233 39.3 12.8
1 1565.175 39.3 9.9
1 1571.193 39.1 7.6
1 1580.225 39.2 8.1
1 1587.209 39.2 8.9
1 1593.228 39.2 14.9
1 1598.23 39.2 11.0
1 1604.189 39.2 8.5
1 1609.192 39.0 10.4
1 1614.22 38.9 10.9
1 1620.225 38.9 10.7
1 1626.214 38.9 8.0
1 1633.2 38.9 7.7
1 1638.215 38.9 8.8
1 1643.217 39.0 9.8
1 1648.233 39.0 8.3
1 1655.185 39.0 6.7
1 1661.175 39.0 12.5
1 1666.176 39.0 8.7
1 1672.185 39.4 8.9
1 1677.256 39.3 10.9
1 1683.196 39.4 9.5
1 1689.194 39.5 23.5
1 1695.19 39.6 13.2
1 1701.193 39.4 9.4
1 1707.187 39.3 10.2
1 1712.222 39.2 13.1
1 1718.197 39.4 20.9
1 1724.191 40.2 14.2
1 1729.227 40.5 10.7
1 1734.261 40.0 11.2
1 1741.183 40.3 11.5
1 1746.225 40.2 17.2
1 1753.186 41.5 18.3
1 1759.184 41.0 20.6
1 1765.215 40.6 16.9
1 1771.203 40.6 16.4
1 1778.191 40.6 18.6
1 1783.221 40.5 19.9
1 1790.189 40.5 21.0
1 1795.315 40.5 32.5
1 1802.21 42.4 40.6
1 1809.199 43.1 24.9
1 1816.201 42.9 17.2
1 1823.228 42.4 15.2
1 1830.228 42.4 10.5
1 1837.199 42.8 16.8
1 1843.196 43.0 21.7
1 1849.213 42.9 16.2
1 1855.216 42.9 14.1
1 1863.199 42.9 10.9
1 1868.202 44.6 46.5
1 1874.203 44.3 20.2
1 1879.24 44.4 19.3
1 1885.214 46.0 29.7
1 1891.221 45.8 23.7
1 1897.226 44.9 19.9
