ID TIME pos
1 5.041 [0.4006143604262324, -0.32890141458225675] []
1 10.138 [0.4006143604262324, -0.32890141458225675] [(15326, -40973, 1676585902, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973)]
1 219.78 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586110, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (31844, 38419, 1676585994, 0, 7, 67777777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (42504, -30248, 1676586096, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42504, -30248)]
1 256.541 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586146, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40925, -30247, 1676586096, 0, 3, 32222222222222220000, 21666666666666665000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 40119, -30983)]
1 282.138 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586172, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (41266, -32932, 1676586096, 0, 6, 65555555555555550000, 54999999999999995000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 41014, -33737), (45732, -66317, 1676586172, 0, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45732, -66317)]
1 290.647 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586180, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (41664, -33124, 1676586096, 0, 8, 87222222222222215000, 66111111111111105000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 41572, -34356), (45732, -66317, 1676586172, 0, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45732, -66317)]
1 336.526 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586228, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586228, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45706, -60835, 1676586172, 0, 6, 60555555555555550000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (36848, -30062, 1676586222, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 36848, -30062)]
1 353.155 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586240, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586240, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45662, -61231, 1676586172, 0, 8, 71666666666666662000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (36848, -30062, 1676586222, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 36848, -30062)]
1 393.767 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586282, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586282, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39737, -31523, 1676586222, 0, 8, 87316468253968256000, 87316468253968256000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39737, -31523), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 398.772 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586282, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586282, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39737, -31523, 1676586222, 0, 8, 87316468253968256000, 87316468253968256000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39737, -31523), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 403.803 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586282, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586282, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39737, -31523, 1676586222, 0, 8, 87316468253968256000, 87316468253968256000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39737, -31523), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 408.869 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586300, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586300, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39897, -31520, 1676586222, 0, 9, 93601190476190478000, 93601190476190478000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39897, -31520), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 413.957 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586300, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586300, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39897, -31520, 1676586222, 0, 9, 93601190476190478000, 93601190476190478000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39897, -31520), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 419.029 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586300, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586300, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39897, -31520, 1676586222, 0, 9, 93601190476190478000, 93601190476190478000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39897, -31520), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 424.093 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586316, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586316, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39359, -32889, 1676586316, 1, 10, 107227182539682541000, 107227182539682541000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39359, -32889), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021)]
1 457.032 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586344, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586344, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39922, -31616, 1676586344, 1, 10, 107227182539682541000, 107227182539682541000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39922, -31616), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021), (40441, -40047, 1676586328, 0, 4, 51433531746031744000, 51433531746031744000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 40441, -40047), (-25708, -44191, 1676586340, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -25708, -44191), (20730, -53826, 1676586344, 0, 1, 6840277777777778000, 6840277777777778000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 20730, -53826)]
1 462.076 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586352, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586352, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39922, -31616, 1676586352, 1, 10, 107227182539682541000, 107227182539682541000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39922, -31616), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021), (40221, -40232, 1676586328, 0, 5, 54211309523809522000, 54211309523809522000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 40221, -40232), (-25708, -44191, 1676586340, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -25708, -44191), (20730, -53826, 1676586344, 3, 1, 6840277777777778000, 6840277777777778000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 20730, -53826)]
1 553.081 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586436, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586436, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39922, -31616, 1676586436, 1, 10, 107227182539682541000, 107227182539682541000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39922, -31616), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021), (41138, -38091, 1676586436, 1, 10, 100907738095238093000, 100907738095238093000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 41138, -38091), (-25584, -44527, 1676586340, 0, 8, 80997023809523808000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -25708, -44191), (20730, -53826, 1676586344, 3, 1, 6840277777777778000, 6840277777777778000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 20730, -53826), (31708, 39319, 1676586372, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (39915, -30804, 1676586378, 0, 4, 47718253968253967000, 47718253968253967000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 39915, -30804)]
1 587.413 [0.4006143604262324, -0.32890141458225675] [(15713, -40860, 1676585902, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 15326, -40973), (42876, -35672, 1676586468, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 42876, -35672), (32065, 38683, 1676585994, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (40352, -32696, 1676586468, 1, 9, 98333333333333325000, 77222222222222215000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 39976, -33518), (45609, -61646, 1676586172, 2, 10, 96904761904761900000, 16111111111111110000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 45348, -46598), (39922, -31616, 1676586468, 1, 10, 107227182539682541000, 107227182539682541000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 39922, -31616), (68683, -5021, 1676586252, 3, 1, 5555555555555555000, 5555555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 68683, -5021), (41138, -38091, 1676586468, 1, 10, 100907738095238093000, 100907738095238093000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 41138, -38091), (-25599, -44656, 1676586340, 2, 10, 97281746031746030000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -25708, -44191), (20730, -53826, 1676586344, 3, 1, 6840277777777778000, 6840277777777778000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 20730, -53826), (31708, 39319, 1676586372, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 31708, 39319), (39915, -30804, 1676586378, 0, 4, 47718253968253967000, 47718253968253967000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 39915, -30804)]
