[6 INFO main 30] Initialising Python Geth Console...
[6 INFO main 34] Initialising RandB board...
[6 INFO main 34] Initialising navigation...
[6 INFO main 34] Initialising random-walk...
[6 INFO main 34] Initialising odometry...
[6 INFO main 34] Initialising ground-sensors...
[6 INFO main 686] --//-- Starting Experiment --//--
[6 INFO main 1787] Idle.IDLE -> Scout.Query | Duration: 21.27
[6 INFO main 100015] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 100214] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 101018] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 101215] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 102019] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 102315] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 103020] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 103116] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 104122] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 104417] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 105224] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 105822] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 106323] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 107224] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 107418] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 108124] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 108425] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 108925] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 109428] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 109623] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 110526] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 110623] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 111626] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 111822] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 112628] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 112827] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 113729] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 116130] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 249698] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 268716] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 268925] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 279837] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 279940] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 280440] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 280941] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[6 INFO main 281537] Scout.GotoCenter -> Scout.Query | return to random walk
[6 INFO main 281538] Scout.Query -> Scout.Query | return to random walk
