ID TIME pos
2 1.206 [-0.408740265658495, 0.32402202235864097] [-0.42063277130325205, 0.32188496079330997] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
2 351.936 [-0.2810200000001811, -0.13945666666669446] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28082000000000007, -0.13979000000000008], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.28130999999999995, -0.1394200000000001], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 356.944 [-0.28095812500000017, -0.1394385416666667] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28061, -0.1397299999999999], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.28130999999999995, -0.1394200000000001], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 361.952 [-0.2809039825439452, -0.13942083841959638] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.2805899999999999, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.28118, -0.13938000000000006], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 366.959 [-0.28089334373295305, -0.13942000081876915] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2811699999999999, -0.13938000000000006], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 371.967 [-0.2808933333434892, -0.1394200000007996] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2811699999999999, -0.13938000000000006], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 376.975 [-0.2808933333333432, -0.13942000000000082] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2811699999999999, -0.13938000000000006], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 381.983 [-0.28089333333333333, -0.13942000000000004] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2811699999999999, -0.13938000000000006], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 386.991 [-0.28089333333333333, -0.13942000000000004] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2811699999999999, -0.13938000000000006], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 391.998 [-0.2808495833333333, -0.13940750000000002] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 397.006 [-0.2808466695149739, -0.13940666748046876] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 402.012 [-0.28084666666944813, -0.1394066666674614] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28058000000000005, -0.13972000000000007], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [0, 0], [0, 0]]
2 407.02 [-0.28104226666666837, -0.13896146666666714] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28088, -0.13905999999999996], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 412.028 [-0.2810574919253333, -0.1389251172693333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28091, -0.13898999999999995], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 417.036 [-0.2810574999974161, -0.13892500003752614] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28091, -0.13898999999999995], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 422.042 [-0.2810574999999991, -0.13892500000001198] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28091, -0.13898999999999995], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 427.05 [-0.28105749999999996, -0.13892499999999997] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28091, -0.13898999999999995], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 432.057 [-0.28105749999999996, -0.13892499999999997] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28091, -0.13898999999999995], [0, 0], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 437.065 [-0.2810340223122428, -0.13889838155864195] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.26905, -0.13291000000000008], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13878999999999997], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 442.072 [-0.28098233333620265, -0.13905161116017986] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28106999999999993, -0.13895999999999997], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.28169, -0.13823000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 447.079 [-0.2809720013288755, -0.13904800046439814] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.2776099999999999, -0.13779000000000008], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0, 0]]
2 452.087 [-0.2810366628191425, -0.13890834164339047] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 457.095 [-0.28103666666643773, -0.13890833333382774] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 462.103 [-0.28103666666666666, -0.13890833333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 467.11 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 472.118 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 477.125 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 482.133 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 487.141 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 492.149 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 497.154 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 502.163 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 507.171 [-0.28103666666666666, -0.1389083333333333] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28093999999999997, -0.13880000000000003], [0, 0], [-0.27736000000000005, -0.13769999999999993], [0, 0], [-0.36529999999999996, -0.12475999999999998], [0, 0], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 512.178 [-0.2809178532918294, -0.1390889242045084] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2809299999999999, -0.1391199999999999], [0, 0], [-0.2803500000000001, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.28108, -0.1392199999999999], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 517.186 [-0.281018360225015, -0.1390966924720521] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28098, -0.13912999999999998], [0, 0], [-0.28110999999999997, -0.1389499999999999], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 522.194 [-0.281019999949958, -0.13909714284339822] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28098, -0.1391500000000001], [0, 0], [-0.28110999999999997, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 527.201 [-0.28101999999999844, -0.13909714285714245] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.28098, -0.1391500000000001], [0, 0], [-0.28110999999999997, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 532.209 [-0.28102285644531244, -0.13909714285714286] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2809999999999999, -0.1391500000000001], [0, 0], [-0.28110999999999997, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 537.217 [-0.2810285709489882, -0.13909428580147878] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 542.224 [-0.28102857142855675, -0.13909428571428836] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 547.232 [-0.2810285714285714, -0.13909428571428573] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 552.24 [-0.2810285714285714, -0.13909428571428573] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [0, 0], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 557.248 [-0.28103961199294525, -0.13910770723104054] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.28112000000000004, -0.1392199999999999], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 562.255 [-0.2810412499722602, -0.1391137497283143] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 567.263 [-0.2810412499999996, -0.1391137499999954] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 572.27 [-0.28104125, -0.13911375] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 577.279 [-0.28104125, -0.13911375] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2809299999999999, -0.13915999999999995], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 582.287 [-0.28106249828532237, -0.13910766708581013] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2810999999999999, -0.13911000000000007], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 587.294 [-0.28106249999997096, -0.13911247942669794] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2810999999999999, -0.1391500000000001], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
2 592.302 [-0.28105750685871056, -0.13911125171432925] [-0.42063277130325205, 0.32188496079330997] [[-0.28136000000000005, -0.13820999999999994], [0, 0], [-0.28105, -0.1389499999999999], [-0.28091, -0.13898999999999995], [-0.2810299999999999, -0.13912999999999998], [0, 0], [-0.28112000000000004, -0.13894000000000006], [-0.2811300000000001, -0.1392500000000001], [-0.36529999999999996, -0.12475999999999998], [-0.2811300000000001, -0.1391500000000001], [-0.2810600000000001, -0.13914000000000004], [-0.2810299999999999, -0.13934000000000002], [-0.44395000000000007, -0.4175], [-0.4486399999999999, -0.22893000000000008], [0.2585899999999999, -0.42828]]
