ID TIME %RAM %CPU
1 1120.157 26.8 7.0
1 1126.153 26.8 15.4
1 1132.136 27.2 13.8
1 1137.177 27.0 10.0
1 1145.138 26.9 8.5
1 1151.135 27.7 18.4
1 1157.191 27.6 4.4
1 1163.137 27.0 6.0
1 1168.152 26.9 4.1
1 1174.133 26.8 5.6
1 1179.136 26.8 6.2
1 1184.139 26.8 3.8
1 1190.15 26.8 3.9
1 1195.171 26.8 3.1
1 1202.151 26.8 4.9
1 1207.153 26.8 2.5
1 1214.191 26.8 3.5
1 1220.135 26.8 2.4
1 1226.172 26.8 4.3
1 1231.176 26.6 11.3
1 1237.193 26.7 5.3
1 1243.141 26.7 4.5
1 1251.141 26.7 4.9
1 1257.162 26.7 13.1
1 1263.14 26.7 4.9
1 1269.14 26.7 17.7
1 1274.178 26.7 12.8
1 1279.201 26.7 18.0
1 1284.21 26.7 6.5
1 1289.212 27.1 4.5
1 1295.157 27.1 6.2
1 1300.174 26.6 5.3
1 1305.197 26.8 14.0
1 1310.216 27.0 11.5
1 1317.155 27.1 17.3
1 1323.155 28.5 5.6
1 1328.198 28.2 16.4
1 1334.161 28.2 8.6
1 1340.203 28.2 14.8
1 1346.154 28.3 20.1
1 1352.156 28.5 19.8
1 1358.191 28.8 15.8
1 1364.162 30.1 35.8
1 1370.179 30.1 21.7
1 1376.194 29.9 7.6
1 1383.198 29.5 6.7
1 1389.161 29.4 6.8
1 1394.175 29.4 6.5
1 1400.194 29.4 6.4
1 1407.187 29.4 7.7
1 1414.169 29.8 15.4
1 1420.168 31.9 37.7
1 1426.175 31.4 17.9
1 1431.194 31.2 14.7
1 1437.204 31.2 9.7
1 1442.218 31.2 12.5
1 1449.168 31.1 21.0
1 1454.183 31.1 21.4
1 1459.187 31.1 19.8
1 1465.199 31.1 8.5
1 1472.163 31.1 15.3
1 1477.171 31.1 14.4
1 1482.213 31.1 9.9
1 1488.202 31.0 8.6
1 1497.215 31.0 16.9
1 1504.219 31.0 6.9
1 1509.229 31.0 5.6
1 1515.178 31.0 8.6
1 1520.183 31.0 7.9
1 1526.201 31.0 10.8
1 1532.208 31.1 7.9
1 1538.173 31.0 6.0
1 1545.183 30.9 6.9
1 1554.176 31.0 5.9
1 1560.171 30.9 11.7
1 1565.183 31.5 15.6
1 1572.182 31.9 13.7
1 1577.224 31.8 13.2
1 1584.21 31.6 7.5
1 1589.21 31.5 8.5
1 1595.221 31.5 8.8
1 1602.236 31.5 7.9
1 1610.196 31.4 8.7
1 1615.214 31.4 9.4
1 1622.183 32.2 19.1
1 1628.226 32.7 5.5
1 1635.19 32.7 11.6
1 1641.181 32.7 7.5
1 1647.225 32.5 5.7
1 1653.263 32.4 11.9
1 1659.209 32.5 13.0
1 1665.224 32.5 12.4
1 1672.242 32.4 11.0
1 1680.219 32.4 8.2
1 1687.189 32.9 18.1
1 1693.213 33.4 15.5
1 1705.213 33.2 13.6
1 1711.231 33.1 13.1
1 1718.186 33.8 14.9
1 1724.224 33.7 10.5
1 1733.221 35.1 16.9
1 1743.234 35.0 16.3
1 1748.25 35.3 17.0
1 1755.206 35.2 17.5
1 1762.21 35.7 27.1
