ID TIME %RAM %CPU
1 972.108 46.3 6.6
1 978.111 46.3 7.8
1 984.118 46.3 9.7
1 990.12 46.3 7.8
1 996.106 46.3 7.7
1 1001.175 46.3 10.2
1 1007.133 46.3 7.4
1 1013.153 46.3 10.9
1 1020.134 46.3 9.1
1 1026.136 46.4 7.9
1 1033.139 46.4 9.3
1 1038.162 46.4 7.8
1 1044.126 46.4 8.8
1 1050.171 46.4 8.8
1 1057.152 46.9 15.2
1 1065.129 46.9 10.4
1 1071.117 46.9 12.6
1 1078.123 46.9 10.3
1 1083.164 46.9 15.0
1 1091.173 46.9 9.4
1 1097.11 46.9 12.5
1 1103.147 47.0 11.8
1 1109.121 47.0 9.9
1 1116.12 47.0 11.1
1 1123.148 47.0 10.5
1 1131.16 47.0 9.7
1 1137.13 47.0 10.9
1 1143.177 47.0 10.3
1 1149.119 47.0 9.0
1 1154.129 47.2 11.8
1 1159.18 47.2 11.8
1 1167.117 47.2 9.2
1 1172.128 47.2 8.0
1 1177.174 47.2 7.8
1 1184.131 47.1 9.8
1 1189.15 47.1 8.3
1 1194.171 46.9 7.9
1 1200.126 47.1 10.2
1 1205.144 47.1 8.0
1 1213.15 47.0 8.5
1 1219.13 47.1 14.1
1 1225.136 46.9 9.4
1 1232.142 46.9 9.1
1 1239.188 46.9 9.0
1 1244.189 46.9 9.6
1 1252.169 46.9 10.3
1 1258.191 46.9 8.7
1 1265.168 47.1 8.1
1 1271.149 46.8 9.5
1 1279.134 46.9 8.8
1 1284.141 47.0 9.4
1 1289.184 46.9 9.7
1 1296.142 47.0 9.9
1 1303.152 47.0 9.7
1 1309.176 47.0 7.3
1 1316.181 47.0 7.9
1 1324.16 47.0 9.8
1 1330.15 46.9 8.4
1 1336.137 46.9 9.1
1 1342.194 46.9 8.5
1 1348.164 47.0 8.9
1 1354.15 47.0 9.1
1 1359.19 47.0 6.0
1 1366.155 47.0 7.9
1 1371.213 47.0 10.2
1 1378.159 47.0 7.6
1 1383.208 47.2 9.4
1 1389.171 46.9 12.0
1 1395.19 46.8 8.7
1 1400.202 46.8 11.9
1 1405.216 46.9 36.7
1 1411.184 46.9 8.1
1 1416.19 46.9 8.1
1 1421.209 46.9 9.1
1 1427.212 46.9 13.1
1 1434.145 46.9 9.8
1 1442.154 47.0 9.7
1 1447.156 46.9 7.8
1 1452.166 46.9 8.3
1 1457.176 47.0 7.7
1 1463.183 47.0 8.1
1 1469.198 47.0 8.1
1 1474.219 47.0 7.2
1 1481.174 47.0 9.8
1 1487.162 47.0 9.1
1 1495.173 47.1 8.2
1 1500.191 47.0 9.1
