ID TIME pos
9 1.211 [0.26882527263129224, 0.06568234110134853] [0.44685420215183397, 0.3296397449460481] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 291.854 [-0.012755714285714266, 0.1867685714285714] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [0, 0], [-0.013570000000000082, 0.1869900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18679999999999986], [0, 0], [-0.012729999999999908, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 296.96 [-0.012755714285714266, 0.1867685714285714] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [0, 0], [-0.013570000000000082, 0.1869900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18679999999999986], [0, 0], [-0.012729999999999908, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 301.968 [-0.012755714285714266, 0.1867685714285714] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [0, 0], [-0.013570000000000082, 0.1869900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18679999999999986], [0, 0], [-0.012729999999999908, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 306.976 [-0.012755714285714266, 0.1867685714285714] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [0, 0], [-0.013570000000000082, 0.1869900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18679999999999986], [0, 0], [-0.012729999999999908, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 311.983 [-0.012755401785714267, 0.1867610714285714] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [0, 0], [-0.013570000000000082, 0.1869900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.18679999999999986], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 316.991 [-0.012761199252550776, 0.1867388537102485] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012790000000000079, 0.18662], [-0.013570000000000082, 0.1869900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012739999999999974, 0.1867399999999999], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 321.999 [-0.012756284292693397, 0.18673859911012392] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012760000000000105, 0.18659999999999988], [-0.013190000000000035, 0.1850900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 327.006 [-0.012756250000580747, 0.1867387499974446] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012760000000000105, 0.18659999999999988], [-0.013190000000000035, 0.1850900000000002], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 332.014 [-0.012756250000000005, 0.1867387499999999] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012760000000000105, 0.18659999999999988], [-0.013339999999999907, 0.18500000000000005], [-0.011160000000000059, 0.18779000000000012], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 337.022 [-0.012726249999999998, 0.1867854166666666] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012760000000000105, 0.18659999999999988], [-0.012950000000000017, 0.1861299999999999], [-0.012620000000000076, 0.18672999999999984], [-0.012769999999999948, 0.18697000000000008], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 342.03 [-0.012679199245541825, 0.18682753823801695] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012760000000000105, 0.18659999999999988], [-0.012599999999999945, 0.18687999999999994], [-0.012590000000000101, 0.18687999999999994], [-0.012639999999999985, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 347.038 [-0.012697391982916629, 0.18681626543274624] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012729999999999908, 0.1867899999999998], [-0.012599999999999945, 0.18687999999999994], [-0.012590000000000101, 0.18687999999999994], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 352.045 [-0.012695030862368235, 0.18681871913606374] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18687999999999994], [-0.012590000000000101, 0.18687999999999994], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 357.054 [-0.01269500000052264, 0.18681874999947723] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18687999999999994], [-0.012590000000000101, 0.18687999999999994], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 362.061 [-0.012694999999999993, 0.18681874999999992] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18687999999999994], [-0.012590000000000101, 0.18687999999999994], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 367.065 [-0.012704999661298238, 0.18681125029636397] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18687999999999994], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 372.076 [-0.012704999999994257, 0.18681125000000495] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18687999999999994], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 377.083 [-0.012704999999999994, 0.18681124999999993] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18687999999999994], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 382.091 [-0.012704999999999994, 0.18681124999999993] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18690000000000007], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 387.098 [-0.012704999999999994, 0.18681124999999993] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.012599999999999945, 0.18690000000000007], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 392.106 [-0.012704999999999994, 0.18681124999999993] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 397.113 [-0.012704999999999994, 0.18681124999999993] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 402.122 [-0.012704999999999994, 0.18681124999999993] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [0, 0], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 407.13 [-0.01270111149999999, 0.1868088891249999] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012669999999999959, 0.1867899999999998], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 412.138 [-0.01270111111111499, 0.18680888888889116] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012669999999999959, 0.1867899999999998], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 417.146 [-0.012701111111111102, 0.1868088888888888] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012669999999999959, 0.1867899999999998], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 422.154 [-0.012701111111111102, 0.1868088888888888] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012669999999999959, 0.1867899999999998], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 427.162 [-0.012701111111111102, 0.1868099988888888] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012669999999999959, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012890000000000068, 0.1863100000000002], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 432.17 [-0.012707444411111097, 0.18681011109998882] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.012709999999999999, 0.1868599999999998], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 437.177 [-0.012705577774444105, 0.18680780000111094] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 442.185 [-0.01270555555577774, 0.18680777777799998] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 447.193 [-0.012705555555555553, 0.18680777777777774] [0.44685420215183397, 0.3296397449460481] [[-0.012739999999999974, 0.18683000000000005], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012729999999999908, 0.18676000000000004], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 452.2 [-0.012700033455555561, 0.18680781097777768] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.1867899999999998], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 457.206 [-0.012700000000334563, 0.1868077777781097] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.1867899999999998], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 462.214 [-0.012700000000000012, 0.18680777777777768] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.1867899999999998], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 467.321 [-0.012700000000000008, 0.18680777777777768] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.1867899999999998], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 472.329 [-0.012700000000000008, 0.18680777777777768] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.1867899999999998], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 477.335 [-0.012700000000000008, 0.18680666677777774] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 482.443 [-0.012700000000000008, 0.18680666666666773] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 487.451 [-0.012700000000000008, 0.18680666666666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 492.459 [-0.012700000000000008, 0.18680666666666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
