ID TIME pos
5 1.239 [0.43409881766623104, 0.2554482867205748] []
5 35.47 [0.43409881766623104, 0.2554482867205748] [(36554, 8643, 1676648646, 0, 3, 30000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327)]
5 242.874 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648870, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648870, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47523, 29088, 1676648830, 0, 8, 84444444444444445000, 58333333333333332000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45373, 28522)]
5 291.443 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648922, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648922, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648922, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46058, 24600, 1676648880, 0, 9, 83501984126984124000, 78501984126984124000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 46154, 24687)]
5 296.47 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648922, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648922, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648922, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46058, 24600, 1676648880, 0, 9, 83501984126984124000, 78501984126984124000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 46154, 24687)]
5 338.921 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648964, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648964, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648964, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676648964, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (43348, 27884, 1676648938, 0, 5, 36954365079365078000, 36954365079365078000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43348, 27884)]
5 343.957 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648964, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648964, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648964, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676648964, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (43348, 27884, 1676648938, 0, 5, 36954365079365078000, 36954365079365078000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43348, 27884)]
5 348.986 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648978, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648978, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648978, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676648978, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (43875, 26577, 1676648938, 0, 6, 42996031746031744000, 42996031746031744000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43875, 26577)]
5 354.15 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648986, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648986, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648986, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676648986, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (44281, 26447, 1676648938, 0, 8, 67261904761904760000, 67261904761904760000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 44281, 26447)]
5 359.241 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648990, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648990, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648990, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676648990, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (45227, 26276, 1676648990, 1, 10, 96617063492063489000, 96617063492063489000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45227, 26276)]
5 364.365 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676648990, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676648990, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676648990, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676648990, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (45227, 26276, 1676648990, 1, 10, 96617063492063489000, 96617063492063489000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45227, 26276)]
5 369.412 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676649000, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676649000, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676649000, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676649000, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (45227, 26276, 1676649000, 1, 10, 96617063492063489000, 96617063492063489000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45227, 26276), (39984, 27492, 1676649000, 0, 1, 15138888888888890000, 15138888888888890000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 39984, 27492)]
5 400.002 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676649032, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676649032, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676649032, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676649032, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (45227, 26276, 1676649032, 1, 10, 96617063492063489000, 96617063492063489000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45227, 26276), (41594, 27396, 1676649000, 0, 8, 75357142857142860700, 69315476190476194700, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 41695, 27456), (52133, -13277, 1676649006, 0, 2, 22430555555555556000, 7291666666666666000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 52015, -14286)]
5 430.834 [0.43409881766623104, 0.2554482867205748] [(35486, 7363, 1676648646, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38335, 10327), (38753, 21500, 1676649052, 1, 10, 106250000000000000000, 66250000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 40076, 30107), (44881, 30276, 1676649052, 1, 10, 103750000000000002000, 98750000000000002000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 44921, 30631), (47399, 29115, 1676649052, 1, 10, 101250000000000002000, 63611111111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45643, 29241), (46953, 21448, 1676649052, 1, 10, 101051587301587298000, 96051587301587298000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 47078, 21356), (45227, 26276, 1676649052, 1, 10, 96617063492063489000, 96617063492063489000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45227, 26276), (41841, 26283, 1676649052, 1, 10, 99900793650793653700, 93859126984126987700, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 41932, 26255), (49882, 9812, 1676649006, 0, 5, 59474206349206348000, 44335317460317458000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 49094, 17530)]
