ID TIME %RAM %CPU
1 807.101 52.5 7.9
1 813.09 52.5 8.3
1 818.111 52.5 6.9
1 824.135 52.6 7.6
1 831.128 52.5 10.1
1 837.097 52.4 7.1
1 843.093 52.5 7.9
1 848.109 52.5 8.6
1 854.138 52.5 7.2
1 861.1 52.5 9.7
1 867.114 52.5 7.7
1 874.093 52.5 7.1
1 880.127 52.5 7.8
1 886.103 52.5 9.0
1 892.174 52.3 12.5
1 898.099 52.4 8.7
1 903.113 52.3 8.5
1 909.104 52.3 9.5
1 915.111 52.3 7.1
1 921.101 52.3 10.4
1 926.109 52.3 7.6
1 932.131 52.3 7.6
1 937.139 52.3 7.6
1 942.14 52.3 8.5
1 948.102 52.3 8.9
1 953.109 52.3 8.5
1 959.11 52.2 7.3
1 964.17 52.2 14.2
1 970.115 52.2 7.5
1 977.11 52.3 10.1
1 983.172 52.3 11.3
1 990.123 52.2 7.5
1 998.111 52.3 8.8
1 1004.118 52.3 7.2
1 1009.13 52.3 7.9
1 1015.133 52.3 8.9
1 1021.124 52.3 8.4
1 1028.129 52.3 7.1
1 1035.113 52.3 6.6
1 1041.154 52.3 10.0
1 1047.151 52.4 8.7
1 1054.114 52.4 9.2
1 1059.162 52.4 9.1
1 1065.117 52.4 9.1
1 1070.126 52.4 7.8
1 1076.134 52.4 7.8
1 1083.124 52.4 7.6
1 1088.125 52.4 7.2
1 1095.13 52.4 9.0
1 1100.166 52.5 8.4
1 1108.132 52.5 9.4
1 1114.136 52.5 8.5
1 1120.159 52.5 10.9
1 1126.123 52.5 7.7
1 1131.152 52.5 8.8
1 1136.155 52.5 8.5
1 1143.173 52.5 8.8
1 1150.12 52.6 11.1
1 1155.181 52.6 7.2
1 1161.132 52.6 10.3
1 1167.13 52.6 7.5
1 1172.132 52.6 9.1
1 1177.186 52.6 9.5
1 1184.172 52.6 9.9
1 1190.147 52.6 10.4
1 1195.18 52.6 10.4
1 1202.136 52.6 8.2
1 1208.141 52.6 8.5
1 1213.163 52.7 6.5
1 1220.141 52.7 8.4
1 1226.13 52.7 7.3
1 1231.14 52.7 9.5
1 1238.133 52.7 7.7
1 1244.16 52.7 8.9
1 1249.16 52.7 7.3
1 1255.151 52.7 9.9
1 1261.157 52.7 8.0
1 1267.14 52.7 9.9
1 1273.157 52.7 7.8
1 1278.17 52.7 10.2
1 1284.135 52.8 9.3
1 1289.165 52.8 9.0
1 1294.169 52.8 9.2
1 1300.14 52.8 10.1
1 1306.158 52.8 8.9
1 1313.148 52.8 8.1
1 1319.161 52.8 9.2
1 1327.162 53.0 8.9
1 1333.191 52.8 7.9
1 1340.189 52.5 9.9
1 1346.149 52.5 10.9
1 1352.193 52.5 9.3
1 1359.196 52.5 8.9
1 1367.166 52.6 9.1
