ID TIME pos
6 1.209 [0.4825617059746894, 0.2436417684331911] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 356.945 [0.03036500000000007, 0.2655700000000019] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.0283199999999999, 0.26982000000000017], [0.030730000000000146, 0.26590999999999987], [0.029300000000000104, 0.2658999999999998], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0, 0], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 361.953 [0.030365000000000086, 0.26556999999999986] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.0283199999999999, 0.26982000000000017], [0.030730000000000146, 0.26590999999999987], [0.029300000000000104, 0.2658999999999998], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0, 0], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 366.96 [0.030221000000000033, 0.2655439999999999] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.03000999999999987, 0.2657799999999999], [0.030730000000000146, 0.26590999999999987], [0.029300000000000104, 0.2658999999999998], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0, 0], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 371.964 [0.030172521920000046, 0.2655350028799998] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029959999999999987, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.029300000000000104, 0.2658999999999998], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0, 0], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 377.074 [0.03006080400701438, 0.2656251440009215] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0, 0], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 382.082 [0.030063333547735164, 0.26566250003840014] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0.030079999999999885, 0.2658499999999999], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 387.089 [0.03010483324762699, 0.26561722125772086] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0.030289999999999928, 0.2655799999999999], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030079999999999885, 0.26549999999999985], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 392.097 [0.030155675775880627, 0.26565068251302176] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030060000000000198, 0.2654899999999998], [0.030429999999999957, 0.26556999999999986], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.03019000000000016, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 397.104 [0.03018483354883944, 0.2656676016824219] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.26556999999999986], [0.030429999999999957, 0.26556999999999986], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 402.211 [0.030162101959046894, 0.2656915184672946] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 407.219 [0.030162000013111995, 0.2656919999380745] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 412.226 [0.030162000000001663, 0.2656919999999921] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 417.234 [0.030161999999999977, 0.26569200000000004] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 422.241 [0.030161999999999977, 0.26569200000000004] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 427.249 [0.030161999999999977, 0.26569200000000004] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 432.256 [0.030161999999999977, 0.26569200000000004] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0, 0], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 437.264 [0.03016496209912536, 0.2656819300291545] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656299999999998], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 442.272 [0.030164999997744933, 0.26568166668233645] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656299999999998], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 447.28 [0.030164999999999862, 0.2656833284742478] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 452.286 [0.030164999999999997, 0.2656833333330442] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 457.294 [0.030164999999999997, 0.2656833333333333] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 462.302 [0.030164999999999997, 0.2656833333333333] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 467.308 [0.030164999999999997, 0.2656833333333333] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 472.315 [0.030164999999999997, 0.2656833333333333] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0, 0], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 477.323 [0.03017062499999998, 0.2656779166666667] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030199999999999783, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.028059999999999974, 0.262], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030209999999999848, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 482.331 [0.030204281635284425, 0.2656614284642538] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.0301499999999999, 0.26566], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030219999999999914, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 487.339 [0.030204285714161234, 0.26566142857142533] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.19229999999999992, 0.3273100000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.0301499999999999, 0.26566], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030219999999999914, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 492.346 [0.03018082624162948, 0.26565457584926055] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.03019000000000016, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.0301499999999999, 0.26566], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 497.353 [0.030177142969550846, 0.26565428572313987] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.0301499999999999, 0.26566], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 502.36 [0.030177142857146302, 0.26565428571428595] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.030159999999999965, 0.2657400000000001], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030320000000000125, 0.26568000000000014], [0.0301499999999999, 0.26566], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 507.368 [0.03017482107979916, 0.26564609723772314] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.26566], [0.03019000000000016, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 512.376 [0.03017285750796757, 0.26564571429740097] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 517.384 [0.030172857142868333, 0.26564571428571454] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0, 0], [-0.44466000000000006, 0.41850999999999994]]
6 522.391 [0.030177493631197358, 0.2656436841073877] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 527.399 [0.030177499999892166, 0.26564374999888396] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 532.406 [0.030177500000000024, 0.26564499828532223] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656399999999999], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 537.414 [0.030177500000000024, 0.2656449999999709] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656399999999999], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656900000000002], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 542.422 [0.03017375514403292, 0.26563627572016446] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 547.43 [0.030173750000087114, 0.26563625000043545] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 552.437 [0.03017375, 0.26563624999999985] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 557.446 [0.03017375, 0.26563624999999985] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 562.453 [0.03017375, 0.26563624999999985] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.030180000000000096, 0.2656299999999998], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030590000000000117, 0.26537999999999995], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 567.459 [0.030168889460448125, 0.26563388907940855] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030180000000000096, 0.2656399999999999], [0.030180000000000096, 0.2656200000000002], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 572.467 [0.030166265624980284, 0.26563376524393423] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 577.474 [0.030165001714942248, 0.265633750000258] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 582.483 [0.030165000000029044, 0.2656325017146776] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 587.49 [0.030164999999999997, 0.26563250000002897] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
